customer_id,signup_date,churn_date,segment,state,age,income_band
2491,2021-06-23,,Standard,MA,31,Medium
2492,2023-10-02,2024-03-22,Standard,IL,22,Low
2493,2022-03-07,,Platinum,AZ,34,High
2494,2022-12-28,2025-04-30,Gold,NY,24,Medium
2495,2023-04-30,2025-05-16,Gold,AZ,59,Low
2496,2023-09-17,,Standard,IL,54,Medium
2497,2022-10-01,,Standard,CA,73,Medium
2498,2022-02-24,2024-02-15,Gold,WA,66,Medium
2499,2022-08-17,,Standard,TX,59,Medium
2500,2022-04-30,,Standard,MA,29,Low
2501,2022-02-16,,Standard,GA,60,Medium
2502,2023-07-25,2023-12-26,Standard,NY,61,Medium
2503,2021-11-28,,Standard,NC,27,Low
2504,2022-10-17,,Standard,FL,71,Medium
2505,2021-02-10,,Gold,FL,37,Medium
2506,2023-08-17,2024-08-21,Gold,FL,43,Medium
2507,2021-04-15,2023-09-16,Standard,NY,65,Low
2508,2021-07-21,,Gold,IL,31,Medium
2509,2022-03-26,,Standard,GA,42,Medium
2510,2023-06-29,2024-10-21,Standard,AZ,38,High
2511,2021-07-29,2022-12-28,Gold,NC,69,High
2512,2022-07-17,,Standard,TX,48,Medium
2513,2022-12-14,2024-11-20,Standard,GA,36,Low
2514,2023-02-10,,Gold,NC,62,Medium
2515,2022-03-30,2022-10-12,Platinum,TX,24,Low
2516,2022-10-29,2024-07-27,Standard,MA,56,Medium
2517,2022-09-21,,Standard,IL,42,Medium
2518,2022-01-22,,Standard,MA,31,Medium
2519,2021-10-23,,Standard,IL,41,Low
2520,2021-09-15,,Standard,WA,60,High
2521,2021-09-25,,Standard,AZ,61,Medium
2522,2022-02-23,,Gold,CA,36,Medium
2523,2021-08-23,2023-09-10,Standard,CA,62,Low
2524,2023-09-13,,Standard,IL,29,Medium
2525,2022-07-28,,Standard,CA,55,Low
2526,2021-02-18,,Standard,NY,54,Medium
2527,2021-08-11,2022-07-28,Platinum,NC,29,Medium
2528,2023-07-10,,Standard,GA,33,High
2529,2021-10-04,,Gold,MA,26,Low
2530,2022-02-24,,Gold,WA,24,Medium
2531,2022-09-03,2023-05-09,Gold,AZ,66,Low
2532,2022-01-10,2022-12-30,Standard,AZ,48,Medium
2533,2021-03-14,,Platinum,WA,31,High
2534,2023-11-20,2025-05-30,Standard,FL,54,Medium
2535,2021-07-14,,Standard,FL,55,Medium
2536,2023-04-27,,Standard,FL,25,Low
2537,2023-12-01,2024-09-17,Standard,WA,59,Medium
2538,2023-12-23,,Standard,CA,31,Low
2539,2021-01-23,,Standard,TX,32,Medium
2540,2021-12-26,,Standard,WA,63,Low
2541,2022-07-14,2023-03-15,Gold,CA,39,Medium
2542,2022-11-03,2023-02-13,Standard,GA,33,Low
2543,2022-11-10,,Standard,WA,24,Low
2544,2022-03-16,2023-04-06,Platinum,MA,34,Medium
2545,2023-07-22,,Standard,CA,64,High
2546,2021-01-07,2022-08-17,Gold,AZ,22,High
2547,2022-02-25,,Platinum,IL,28,High
2548,2023-04-13,,Standard,IL,42,Low
2549,2022-07-13,,Standard,WA,71,Low
2550,2023-07-03,2025-05-19,Gold,MA,33,High
2551,2023-10-04,,Platinum,MA,41,High
2552,2021-05-06,2023-10-04,Gold,IL,41,Medium
2553,2022-01-30,,Standard,CA,48,Medium
2554,2023-03-28,2024-02-25,Platinum,GA,53,Low
2555,2023-05-31,,Standard,WA,49,High
2556,2022-07-30,,Standard,GA,57,Low
2557,2021-11-21,2022-12-15,Standard,FL,42,Medium
2558,2023-07-19,,Standard,TX,46,High
2559,2023-04-13,2024-07-07,Gold,NY,31,Medium
2560,2023-11-21,,Gold,FL,31,Low
2561,2023-04-17,,Gold,NC,65,Low
2562,2023-07-15,,Standard,AZ,54,Low
2563,2022-03-19,,Standard,NY,39,Medium
2564,2021-03-16,2022-06-02,Gold,AZ,68,Medium
2565,2022-07-11,,Standard,WA,57,Low
2566,2021-12-29,2023-08-31,Platinum,FL,34,Low
2567,2022-03-24,,Gold,MA,49,Low
2568,2021-09-19,,Gold,IL,39,High
2569,2021-05-05,,Standard,IL,57,High
2570,2023-06-30,2024-10-17,Gold,GA,41,Medium
2571,2021-09-02,,Platinum,NY,44,High
2572,2022-06-26,,Standard,NC,46,Medium
2573,2022-04-30,,Gold,FL,61,Medium
2574,2021-05-02,2023-08-28,Standard,IL,32,Medium
2575,2021-05-05,2022-06-10,Standard,CA,68,Medium
2576,2021-06-19,2022-11-04,Gold,MA,39,Low
2577,2021-05-04,,Gold,AZ,67,Medium
2578,2023-11-25,2024-11-26,Gold,WA,69,High
2579,2022-10-08,,Standard,GA,50,Low
2580,2023-02-25,2025-06-13,Standard,NY,35,Low
2581,2021-07-20,,Gold,TX,23,Low
2582,2022-01-04,,Standard,IL,69,Low
2583,2023-03-08,,Standard,GA,33,Low
2584,2021-03-18,,Standard,CA,29,Medium
2585,2021-02-28,2023-05-13,Standard,CA,33,Low
2586,2022-03-07,2024-07-02,Gold,NC,36,Low
2587,2022-09-30,2025-01-13,Gold,NY,71,High
2588,2021-04-19,,Standard,NC,34,Medium
2589,2023-10-05,,Standard,NY,28,Low
2590,2021-03-09,,Standard,IL,74,Medium
2591,2023-12-29,,Standard,FL,39,Medium
2592,2021-11-01,,Standard,WA,52,Medium
2593,2022-11-05,,Standard,AZ,55,Low
2594,2021-12-31,,Gold,AZ,43,High
2595,2023-04-01,2025-02-11,Gold,FL,41,Medium
2596,2021-12-09,,Standard,CA,38,High
2597,2023-08-05,,Gold,MA,68,Low
2598,2023-06-18,,Platinum,WA,34,Low
2599,2023-02-01,,Standard,IL,36,Medium
2600,2021-12-07,,Standard,FL,44,Low
2601,2023-07-31,2024-10-18,Standard,WA,69,Low
2602,2022-01-18,,Standard,AZ,72,Low
2603,2023-10-01,,Gold,WA,52,Medium
2604,2021-10-27,2023-07-03,Gold,NY,31,Low
2605,2021-05-19,,Standard,GA,65,Low
2606,2021-12-25,,Gold,NY,31,High
2607,2023-04-16,,Gold,FL,24,Low
2608,2022-04-28,2022-08-11,Standard,IL,46,Medium
2609,2023-06-28,,Standard,TX,66,Medium
2610,2023-05-16,,Gold,NC,25,High
2611,2021-05-19,,Platinum,NC,56,High
2612,2023-09-23,,Gold,TX,53,Medium
2613,2022-03-11,,Platinum,WA,34,High
2614,2022-05-24,,Standard,TX,52,Medium
2615,2021-09-30,,Standard,NC,27,Medium
2616,2021-04-14,,Standard,CA,30,Low
2617,2023-02-01,,Standard,AZ,22,Medium
2618,2023-02-26,2023-07-10,Gold,NC,30,Medium
2619,2021-06-14,,Platinum,NC,55,Medium
2620,2023-09-26,,Gold,CA,41,Medium
2621,2022-06-04,,Standard,NC,60,Low
2622,2022-06-01,2023-07-16,Standard,WA,62,Medium
2623,2022-10-19,,Standard,CA,28,Medium
2624,2022-09-05,2024-09-14,Standard,AZ,66,Low
2625,2021-06-13,2022-08-02,Gold,IL,38,Medium
2626,2021-03-05,,Standard,NY,29,Medium
2627,2021-09-24,,Platinum,IL,74,High
2628,2021-09-03,,Gold,CA,61,Low
2629,2022-01-30,2022-09-24,Standard,CA,50,Medium
2630,2022-04-21,,Standard,FL,24,Low
2631,2023-09-04,2024-11-21,Gold,GA,55,Medium
2632,2023-11-10,,Standard,GA,34,Low
2633,2022-07-12,,Gold,CA,34,Medium
2634,2023-10-15,,Standard,NY,73,Medium
2635,2023-06-02,,Standard,FL,68,Low
2636,2021-05-27,2022-04-17,Standard,TX,57,Medium
2637,2022-10-28,,Standard,MA,40,Medium
2638,2022-09-12,2024-11-12,Gold,NY,49,Low
2639,2023-03-31,,Standard,CA,43,Medium
2640,2023-05-14,,Gold,CA,67,Medium
2641,2022-08-05,2024-07-07,Gold,NY,41,Low
2642,2023-10-20,,Gold,WA,51,Medium
2643,2022-11-26,,Standard,FL,52,Medium
2644,2022-02-11,2022-08-24,Gold,CA,61,High
2645,2022-02-03,2023-08-20,Standard,MA,27,Medium
2646,2022-12-16,2025-04-15,Standard,TX,33,Low
2647,2022-12-05,,Gold,IL,43,High
2648,2023-01-31,,Standard,AZ,28,Medium
2649,2022-05-14,2023-09-11,Gold,MA,32,Medium
2650,2023-09-01,2025-02-17,Standard,AZ,56,High
2651,2021-03-23,,Gold,NC,36,Medium
2652,2022-08-27,,Standard,WA,46,Medium
2653,2023-02-11,,Gold,MA,49,High
2654,2023-06-22,,Platinum,GA,49,Medium
2655,2021-12-31,2023-11-26,Standard,WA,26,Medium
2656,2021-06-12,,Standard,GA,57,Medium
2657,2023-12-08,,Gold,TX,53,Low
2658,2022-05-26,2023-03-31,Standard,TX,51,Medium
2659,2021-04-26,,Standard,TX,66,High
2660,2023-07-30,,Standard,WA,61,Low
2661,2021-12-03,,Gold,TX,38,Medium
2662,2023-05-31,2025-11-15,Gold,NY,58,Medium
2663,2023-01-07,,Gold,AZ,67,Medium
2664,2023-04-20,,Gold,AZ,51,Medium
2665,2021-05-27,,Gold,FL,36,High
2666,2022-03-19,,Standard,GA,60,Low
2667,2023-04-17,2024-09-29,Standard,AZ,71,Medium
2668,2023-11-03,2025-11-06,Standard,CA,57,Medium
2669,2023-08-01,,Platinum,AZ,34,Medium
2670,2021-10-14,2023-11-09,Gold,CA,59,Low
2671,2022-12-21,,Standard,FL,24,Medium
2672,2022-04-25,,Gold,NC,50,High
2673,2021-01-22,,Standard,WA,73,Medium
2674,2022-11-14,,Gold,MA,53,Medium
2675,2023-06-25,,Standard,NC,56,High
2676,2021-11-16,2022-03-13,Standard,FL,50,Medium
2677,2021-05-06,,Gold,AZ,34,Medium
2678,2021-10-04,,Gold,AZ,43,High
2679,2021-07-13,,Standard,GA,68,Low
2680,2022-11-27,2025-04-28,Standard,WA,48,Medium
2681,2021-02-26,,Gold,FL,27,Medium
2682,2021-01-19,2022-08-06,Gold,TX,62,Medium
2683,2021-09-21,2023-09-08,Gold,MA,30,Medium
2684,2023-03-05,2024-04-02,Standard,NC,24,Low
2685,2021-04-23,,Platinum,NY,64,Medium
2686,2022-06-26,2024-10-08,Gold,NY,58,Low
2687,2022-10-09,2024-02-15,Gold,NY,33,Low
2688,2022-08-02,2024-03-26,Gold,FL,41,Medium
2689,2023-12-25,2025-08-07,Standard,TX,53,High
2690,2021-01-25,,Standard,IL,60,Low
2691,2021-01-01,2022-03-14,Gold,NY,48,Medium
2692,2023-06-30,2024-05-24,Standard,NC,43,Medium
2693,2021-05-21,,Gold,IL,52,Low
2694,2022-10-10,,Standard,MA,68,High
2695,2021-07-07,,Standard,GA,25,High
2696,2021-07-20,,Standard,TX,46,Low
2697,2021-09-14,2023-07-05,Gold,GA,59,High
2698,2022-07-01,,Standard,NC,46,Medium
2699,2021-07-13,2023-09-05,Gold,WA,23,Low
2700,2022-12-04,,Standard,WA,44,Medium
2701,2023-03-13,,Gold,NY,73,Medium
2702,2023-07-31,2024-09-29,Standard,NC,54,Medium
2703,2022-02-18,,Standard,GA,54,Medium
2704,2023-06-29,,Gold,FL,40,Low
2705,2021-07-07,,Standard,IL,50,High
2706,2021-02-14,,Standard,NY,62,High
2707,2021-03-24,,Platinum,IL,40,Medium
2708,2021-12-24,2022-04-18,Standard,AZ,61,Low
2709,2023-12-26,2025-05-07,Standard,AZ,38,Medium
2710,2023-07-25,,Standard,AZ,58,Medium
2711,2022-01-10,,Standard,WA,40,High
2712,2021-06-11,,Standard,CA,26,High
2713,2021-11-18,,Standard,NC,62,High
2714,2022-03-26,,Gold,WA,45,Medium
2715,2023-11-03,,Standard,NC,61,High
2716,2021-07-03,,Gold,MA,61,Low
2717,2021-04-21,,Standard,GA,23,Medium
2718,2022-05-23,,Standard,AZ,64,Low
2719,2021-10-22,,Standard,AZ,63,High
2720,2023-06-23,,Gold,MA,66,High
2721,2023-09-01,2024-02-14,Gold,TX,39,Low
2722,2022-09-24,,Gold,CA,30,Medium
2723,2023-11-17,,Standard,TX,71,High
2724,2023-01-03,,Gold,WA,25,Medium
2725,2021-11-17,,Gold,TX,42,Medium
2726,2023-07-02,,Standard,NC,29,Medium
2727,2022-03-13,2023-01-13,Standard,FL,53,Medium
2728,2023-02-20,,Standard,NC,35,High
2729,2023-12-13,,Gold,NY,44,Medium
2730,2022-12-27,,Standard,WA,50,Low
2731,2021-01-31,2022-03-24,Gold,AZ,56,Low
2732,2021-12-03,,Standard,WA,59,Low
2733,2021-07-02,,Standard,TX,26,Medium
2734,2023-11-13,,Standard,IL,35,High
2735,2022-06-28,,Standard,WA,58,Medium
2736,2023-10-31,,Standard,GA,59,High
2737,2022-10-22,,Standard,WA,72,High
2738,2021-06-09,,Gold,NC,42,Medium
2739,2023-11-04,,Standard,IL,23,Medium
2740,2022-02-16,2024-06-28,Standard,CA,73,Medium
2741,2023-10-09,,Standard,NC,49,Low
2742,2021-02-22,,Standard,IL,49,Medium
2743,2022-02-12,,Standard,IL,51,Medium
2744,2023-04-27,,Standard,WA,65,Medium
2745,2023-11-12,2024-03-03,Standard,MA,22,Medium
2746,2023-11-20,2026-03-14,Standard,FL,55,Medium
2747,2022-12-04,,Platinum,MA,65,Medium
2748,2021-09-17,2023-10-16,Standard,IL,29,Medium
2749,2023-12-19,,Standard,WA,42,Low
2750,2023-02-15,,Standard,FL,39,Medium
2751,2023-11-02,,Standard,AZ,70,Medium
2752,2023-04-30,2025-07-15,Gold,GA,57,High
2753,2021-12-20,2023-01-23,Standard,TX,30,Low
2754,2023-05-23,,Standard,FL,66,Medium
2755,2023-09-18,,Gold,AZ,41,Medium
2756,2023-10-15,,Standard,AZ,37,Low
2757,2021-10-21,,Platinum,GA,23,Medium
2758,2021-07-28,,Gold,NY,27,Medium
2759,2023-03-29,,Standard,CA,61,Medium
2760,2022-01-25,,Standard,GA,57,Low
2761,2021-11-21,,Standard,CA,56,Medium
2762,2023-07-29,2025-06-16,Standard,NY,23,Low
2763,2023-06-08,2024-05-29,Standard,NY,33,Medium
2764,2022-10-30,,Standard,GA,61,High
2765,2022-09-25,,Platinum,CA,50,Low
2766,2022-07-31,2023-12-17,Standard,MA,43,Medium
2767,2021-05-17,2023-05-22,Gold,TX,27,Medium
2768,2022-03-04,,Gold,MA,50,Medium
2769,2022-09-04,2023-08-26,Gold,CA,49,Medium
2770,2023-06-30,,Standard,NC,28,Medium
2771,2023-03-30,,Standard,NC,30,Low
2772,2021-05-21,,Gold,AZ,53,Low
2773,2021-06-26,,Gold,NC,40,Medium
2774,2021-07-17,,Platinum,NC,49,Low
2775,2022-09-16,,Gold,TX,49,Low
2776,2022-11-22,,Standard,NY,73,Medium
2777,2022-02-05,,Standard,AZ,41,Low
2778,2022-04-16,,Standard,NY,21,Low
2779,2021-08-06,2022-10-02,Gold,CA,71,Low
2780,2023-07-18,2025-12-03,Standard,GA,54,Low
2781,2022-09-24,2024-03-16,Gold,AZ,64,Medium
2782,2023-08-09,2025-05-24,Platinum,FL,52,Low
2783,2023-06-25,,Gold,AZ,65,Medium
2784,2021-06-24,,Standard,IL,34,Medium
2785,2021-01-23,,Standard,NY,57,Medium
2786,2021-08-23,,Gold,CA,55,Low
2787,2023-11-03,,Standard,NC,44,High
2788,2023-07-18,,Standard,IL,69,Medium
2789,2022-06-07,,Standard,WA,21,Low
2790,2022-03-07,2024-02-05,Standard,FL,66,Low
2791,2023-03-04,2024-02-03,Standard,MA,26,Medium
2792,2022-06-17,,Platinum,NY,69,High
2793,2023-09-06,,Platinum,MA,24,Medium
2794,2023-03-21,2023-07-24,Platinum,CA,58,Medium
2795,2023-07-02,2024-11-03,Standard,MA,21,Low
2796,2023-05-21,,Platinum,CA,61,Medium
2797,2022-06-24,2022-10-19,Platinum,CA,51,Low
2798,2023-10-21,,Platinum,TX,56,Medium
2799,2021-08-15,,Gold,TX,29,Low
2800,2023-05-23,,Gold,FL,61,Low
2801,2023-06-11,,Standard,CA,74,Medium
2802,2023-11-03,,Gold,FL,65,Medium
2803,2021-07-29,,Standard,TX,43,Medium
2804,2023-01-11,,Standard,FL,51,High
2805,2022-02-01,,Platinum,FL,49,Low
2806,2021-01-31,2021-12-06,Standard,GA,69,Medium
2807,2023-06-17,,Standard,GA,41,Medium
2808,2022-10-11,,Platinum,CA,23,Medium
2809,2021-11-25,,Platinum,IL,46,High
2810,2023-08-10,,Standard,MA,26,Low
2811,2022-09-13,,Gold,FL,40,Low
2812,2021-06-11,2022-10-19,Standard,IL,67,Medium
2813,2023-02-15,,Standard,TX,66,Medium
2814,2021-10-01,,Standard,NY,33,Low
2815,2023-10-24,,Standard,MA,61,Medium
2816,2023-11-18,,Standard,NC,43,Medium
2817,2021-11-22,2023-10-26,Standard,MA,35,Medium
2818,2023-07-29,,Platinum,FL,66,Low
2819,2022-06-24,2024-11-04,Gold,CA,51,Low
2820,2022-05-03,,Gold,CA,24,Low
2821,2023-04-02,,Gold,FL,31,Medium
2822,2023-12-25,2024-12-19,Standard,FL,74,Low
2823,2021-12-22,,Platinum,WA,22,High
2824,2021-08-23,2023-11-26,Gold,MA,36,Low
2825,2021-08-15,2023-08-25,Standard,GA,71,High
2826,2021-02-18,,Standard,GA,51,Medium
2827,2021-04-28,,Gold,NC,68,Low
2828,2021-02-23,,Gold,IL,59,Medium
2829,2022-07-19,,Gold,NC,63,Medium
2830,2023-12-04,,Standard,NY,64,Medium
2831,2021-02-22,,Standard,NY,24,Medium
2832,2022-07-12,2024-12-09,Standard,WA,68,Medium
2833,2023-05-18,2025-01-07,Gold,CA,48,Medium
2834,2022-02-02,,Standard,MA,36,Medium
2835,2022-11-06,,Standard,NY,59,Medium
2836,2022-01-22,,Standard,IL,45,Low
2837,2021-04-21,,Gold,MA,33,High
2838,2022-09-06,,Standard,MA,25,Medium
2839,2021-01-17,2022-01-27,Standard,GA,50,High
2840,2023-06-03,2024-11-27,Gold,CA,21,Low
2841,2022-06-25,,Platinum,NY,25,High
2842,2021-06-20,,Standard,GA,74,High
2843,2022-02-13,,Standard,AZ,34,Medium
2844,2023-01-10,2025-05-10,Platinum,TX,31,Medium
2845,2023-05-08,,Standard,AZ,54,High
2846,2021-08-18,2022-09-28,Gold,AZ,49,High
2847,2021-04-29,2023-03-09,Gold,TX,38,Medium
2848,2023-02-23,,Standard,AZ,35,Medium
2849,2022-04-10,2023-05-01,Gold,NY,66,High
2850,2021-04-14,,Gold,MA,45,Low
2851,2022-11-29,2024-01-30,Standard,GA,50,Low
2852,2021-06-24,,Standard,FL,65,High
2853,2023-01-15,,Platinum,WA,22,High
2854,2022-10-27,,Standard,GA,71,High
2855,2021-02-02,,Gold,IL,60,Medium
2856,2021-02-24,2022-03-27,Gold,CA,47,Medium
2857,2022-06-03,,Standard,NY,74,High
2858,2023-01-26,,Gold,GA,69,Medium
2859,2021-01-12,2022-06-13,Platinum,NY,35,Medium
2860,2022-12-21,,Standard,NC,52,Medium
2861,2022-07-09,2023-09-22,Standard,TX,40,Low
2862,2022-01-08,,Platinum,FL,73,Low
2863,2022-04-29,,Standard,IL,34,Medium
2864,2023-08-31,2025-04-22,Standard,MA,47,Medium
2865,2022-09-15,,Platinum,MA,23,Low
2866,2021-11-03,,Gold,GA,69,Medium
2867,2022-04-02,,Platinum,AZ,23,Medium
2868,2021-06-09,,Standard,TX,33,Medium
2869,2021-11-27,,Standard,AZ,45,Low
2870,2023-02-15,,Standard,AZ,38,Medium
2871,2021-08-13,,Gold,IL,21,Low
2872,2023-09-10,2025-05-16,Gold,NY,59,Low
2873,2022-12-30,,Standard,GA,25,Low
2874,2023-12-05,,Standard,MA,22,Medium
2875,2023-12-19,,Gold,CA,50,Low
2876,2022-10-06,,Standard,AZ,37,Low
2877,2022-09-08,,Standard,NC,49,Low
2878,2021-07-14,,Platinum,IL,73,High
2879,2022-05-04,,Standard,WA,62,High
2880,2021-06-06,,Gold,GA,24,Low
2881,2022-09-02,,Gold,NC,29,Medium
2882,2022-02-16,,Standard,AZ,41,High
2883,2022-04-16,,Standard,NY,63,Low
2884,2022-05-31,,Standard,IL,32,Low
2885,2022-01-28,2023-09-01,Gold,FL,32,Low
2886,2022-09-23,,Standard,CA,70,High
2887,2022-08-31,,Gold,IL,24,Medium
2888,2023-09-07,2025-07-21,Platinum,NC,48,Low
2889,2022-03-10,2022-06-16,Platinum,MA,29,Low
2890,2022-06-24,,Standard,CA,60,High
2891,2021-10-05,,Gold,FL,71,Medium
2892,2021-08-21,,Platinum,WA,52,Medium
2893,2021-12-28,2023-08-06,Standard,GA,33,Low
2894,2021-01-26,2023-04-20,Standard,AZ,54,Medium
2895,2023-11-15,,Standard,TX,39,Low
2896,2022-05-22,,Standard,NY,34,Medium
2897,2021-09-24,2023-07-05,Gold,NC,25,Low
2898,2022-04-06,,Standard,IL,47,Low
2899,2022-04-01,,Gold,MA,48,Medium
2900,2023-12-28,2025-10-08,Gold,NY,46,High
2901,2023-10-04,2025-03-16,Gold,MA,30,Medium
2902,2023-05-13,2025-02-12,Gold,IL,44,Low
2903,2022-05-06,,Standard,NC,37,Medium
2904,2023-12-09,,Gold,WA,72,Medium
2905,2022-07-18,,Standard,WA,36,Medium
2906,2021-08-04,,Standard,FL,37,Medium
2907,2022-07-13,,Standard,AZ,21,Low
2908,2021-06-08,,Platinum,GA,41,Medium
2909,2022-05-04,,Platinum,TX,74,Medium
2910,2022-11-17,2025-04-16,Standard,GA,67,High
2911,2023-03-05,,Standard,FL,69,Medium
2912,2021-01-05,,Gold,WA,63,Medium
2913,2021-12-27,,Standard,MA,42,Medium
2914,2022-04-04,,Standard,FL,25,Medium
2915,2021-09-05,2023-12-11,Gold,AZ,56,Medium
2916,2023-08-04,,Standard,NC,41,Medium
2917,2022-02-26,,Standard,AZ,29,High
2918,2021-01-15,,Standard,CA,47,Medium
2919,2023-01-06,,Standard,AZ,68,Low
2920,2021-10-04,,Standard,NC,32,Low
2921,2022-03-29,,Standard,NY,38,Medium
2922,2022-08-21,,Standard,IL,74,Low
2923,2022-03-22,,Standard,NC,55,Medium
2924,2021-07-29,,Gold,AZ,35,Medium
2925,2022-12-15,,Platinum,WA,70,Medium
2926,2021-10-29,,Standard,FL,64,Medium
2927,2021-01-03,,Gold,FL,50,Medium
2928,2023-09-17,2024-04-01,Standard,FL,65,High
2929,2022-06-04,2023-05-04,Standard,WA,53,Medium
2930,2022-05-08,,Standard,MA,56,Medium
2931,2022-09-12,,Standard,IL,60,Low
2932,2021-11-27,,Gold,NC,71,Medium
2933,2021-11-29,,Standard,AZ,73,Low
2934,2021-02-19,2022-01-29,Standard,MA,50,Medium
2935,2023-05-13,,Gold,AZ,46,Medium
2936,2021-09-29,,Standard,FL,41,Medium
2937,2022-08-03,,Standard,AZ,57,Low
2938,2022-07-14,,Standard,WA,63,Medium
2939,2022-11-27,,Standard,NY,51,Medium
2940,2022-03-22,2022-07-22,Standard,AZ,37,Medium
2941,2023-10-14,,Standard,MA,37,High
2942,2021-12-23,2022-04-14,Standard,NC,54,Medium
2943,2021-10-01,,Standard,IL,44,Low
2944,2023-11-09,,Gold,FL,53,Medium
2945,2021-11-07,,Gold,CA,24,Medium
2946,2023-05-20,,Platinum,NC,29,Medium
2947,2023-06-05,,Platinum,NY,22,High
2948,2021-06-03,,Platinum,TX,55,Low
2949,2022-09-12,2024-06-28,Gold,AZ,58,High
2950,2023-06-02,,Gold,AZ,65,Low
2951,2023-03-08,,Standard,IL,35,Medium
2952,2021-05-05,,Gold,IL,63,Low
2953,2022-09-11,,Standard,FL,62,Low
2954,2021-09-02,2022-01-18,Gold,CA,23,High
2955,2023-04-28,2024-10-30,Standard,CA,51,Medium
2956,2022-03-26,,Gold,WA,72,High
2957,2023-07-19,,Standard,FL,61,Low
2958,2022-06-04,,Standard,FL,62,Medium
2959,2021-12-28,,Standard,NY,73,Medium
2960,2021-01-08,2022-11-18,Standard,GA,43,Low
2961,2022-04-23,,Standard,NY,32,Low
2962,2022-05-10,2023-07-09,Standard,AZ,28,Low
2963,2023-04-13,,Standard,TX,73,High
2964,2023-11-29,2025-02-18,Standard,FL,41,Medium
2965,2022-08-16,,Gold,CA,41,Medium
2966,2021-07-06,2022-02-02,Standard,IL,52,Low
2967,2023-01-24,,Standard,TX,37,Low
2968,2021-04-03,,Platinum,CA,74,Medium
2969,2021-03-27,,Standard,CA,57,High
2970,2023-12-04,,Standard,TX,44,Medium
2971,2021-05-17,,Standard,IL,28,Medium
2972,2022-02-25,2023-08-12,Gold,GA,38,Medium
2973,2021-03-15,,Standard,WA,31,High
2974,2021-06-20,,Standard,FL,74,Medium
2975,2021-06-19,2022-09-10,Gold,NY,30,High
2976,2023-05-22,2025-04-12,Standard,AZ,46,Low
2977,2021-11-18,,Gold,NY,67,Medium
2978,2022-04-01,,Standard,CA,26,Medium
2979,2023-08-02,,Standard,FL,71,Medium
2980,2023-03-01,,Gold,IL,37,Medium
2981,2022-09-05,2023-11-14,Standard,IL,43,Low
2982,2023-06-08,2024-03-16,Gold,IL,62,Low
2983,2021-12-15,,Platinum,AZ,57,High
2984,2021-01-10,2022-05-30,Standard,AZ,48,Low
2985,2023-01-10,,Platinum,FL,36,High
2986,2022-10-29,,Standard,GA,32,Medium
2987,2022-06-30,2023-10-09,Gold,CA,41,Medium
2988,2021-05-09,,Standard,IL,44,High
2989,2022-08-24,2024-02-27,Standard,IL,48,Medium
2990,2022-08-28,,Standard,IL,57,Medium
2991,2021-11-23,2024-03-17,Standard,AZ,41,Low
2992,2023-09-07,,Standard,GA,53,High
2993,2022-02-08,,Platinum,NY,22,Medium
2994,2022-09-21,,Gold,GA,57,Medium
2995,2022-12-19,,Standard,AZ,39,Medium
2996,2023-11-07,2025-11-26,Standard,NY,48,Low
2997,2021-10-01,,Gold,TX,35,High
2998,2022-11-16,,Standard,FL,21,Low
2999,2021-04-26,,Standard,TX,63,Low
3000,2023-05-11,2024-01-01,Standard,FL,48,Low
3001,2022-11-24,,Standard,IL,70,Low
3002,2021-11-20,2023-06-10,Standard,TX,55,Medium
3003,2023-08-19,,Gold,AZ,52,Low
3004,2021-04-24,2023-05-06,Gold,CA,48,Low
3005,2023-12-18,,Standard,NY,29,Low
3006,2021-06-03,2022-10-13,Platinum,MA,44,Medium
3007,2021-11-11,,Standard,NC,24,Medium
3008,2023-12-01,,Standard,CA,65,Medium
3009,2021-04-15,2022-04-25,Standard,TX,61,Medium
3010,2021-12-20,,Standard,NY,23,Medium
3011,2023-10-13,2024-04-30,Standard,TX,68,Medium
3012,2023-01-03,,Standard,TX,42,High
3013,2022-12-10,,Standard,WA,60,Low
3014,2022-10-13,,Standard,MA,59,Medium
3015,2023-04-04,,Gold,WA,69,Medium
3016,2023-08-05,2025-07-14,Gold,WA,45,Medium
3017,2022-10-23,,Standard,GA,68,High
3018,2021-04-09,2023-09-08,Gold,AZ,73,Low
3019,2022-08-11,,Platinum,AZ,42,Medium
3020,2021-10-09,,Gold,WA,70,Medium
3021,2022-02-07,,Standard,IL,68,Low
3022,2022-12-01,2023-04-19,Standard,GA,67,Low
3023,2021-07-18,,Gold,TX,54,Medium
3024,2021-11-23,,Standard,MA,40,Low
3025,2021-06-03,2021-09-14,Standard,WA,56,Low
3026,2022-07-06,,Standard,MA,57,Low
3027,2022-02-09,,Gold,FL,59,Low
3028,2022-04-07,,Gold,GA,47,Low
3029,2021-05-12,,Standard,MA,67,Medium
3030,2023-03-02,,Standard,TX,69,Low
3031,2023-05-24,2024-01-02,Platinum,FL,52,High
3032,2021-03-25,,Standard,IL,62,Low
3033,2023-01-24,2024-12-01,Standard,TX,72,Medium
3034,2022-09-20,,Standard,NC,49,High
3035,2021-08-09,,Gold,AZ,61,High
3036,2022-07-07,,Gold,CA,68,Medium
3037,2021-04-22,,Platinum,NY,52,Medium
3038,2022-09-07,2024-07-23,Standard,CA,44,Medium
3039,2023-07-13,,Standard,IL,23,High
3040,2022-04-20,,Standard,AZ,74,Low
