payment_id,customer_id,payment_date,payment_amount,payment_type
7762,597,2024-02-12,393.1,Partial
7763,2126,2023-04-06,1812.02,Partial
7764,4354,2023-05-30,1954.3,Full
7765,502,2022-12-25,1760.62,Partial
7766,2653,2022-10-27,1288.14,Minimum
7767,3273,2023-12-19,344.92,Minimum
7768,2409,2022-02-22,369.78,Partial
7769,240,2023-12-14,1282.14,Minimum
7770,4840,2022-02-17,1155.72,Minimum
7771,2294,2024-07-27,1067.25,Full
7772,4199,2023-01-06,1786.02,Partial
7773,980,2022-02-23,1137.29,Minimum
7774,3807,2024-02-01,522.82,Partial
7775,1948,2023-03-19,303.23,Minimum
7776,2003,2024-12-02,1145.3,Partial
7777,4897,2023-04-26,50.91,Minimum
7778,4579,2022-04-13,1775.6,Minimum
7779,897,2023-01-19,36.97,Full
7780,2250,2023-12-08,601.81,Minimum
7781,1724,2022-03-06,1702.56,Minimum
7782,909,2023-10-22,693.85,Full
7783,1027,2023-04-22,371.19,Full
7784,1311,2024-10-04,243.37,Minimum
7785,3846,2023-10-22,1200.52,Partial
7786,1758,2022-05-24,288.4,Partial
7787,4763,2024-06-20,861.76,Partial
7788,2193,2022-06-29,537.07,Partial
7789,1743,2022-02-17,1633.06,Full
7790,3684,2022-03-03,1190.02,Minimum
7791,2155,2023-11-21,560.21,Minimum
7792,4119,2023-04-03,103.58,Partial
7793,119,2023-12-20,857.3,Minimum
7794,3140,2024-05-16,740.36,Full
7795,2709,2022-01-12,646.14,Partial
7796,3595,2022-09-13,575.61,Full
7797,3226,2022-02-14,863.59,Full
7798,2047,2023-02-04,227.61,Partial
7799,2363,2023-10-17,834.33,Full
7800,1830,2022-06-06,115.15,Full
7801,247,2023-10-13,1365.22,Minimum
7802,4767,2023-09-25,858.69,Minimum
7803,3010,2022-01-03,1009.05,Partial
7804,1432,2022-04-01,1737.61,Full
7805,4385,2023-11-29,526.31,Partial
7806,2272,2022-09-14,401.05,Partial
7807,4902,2023-10-07,47.25,Full
7808,519,2023-11-10,1284.76,Partial
7809,3685,2024-08-16,1959.73,Partial
7810,2466,2022-01-18,1312.95,Minimum
7811,3586,2023-01-15,1803.83,Full
7812,134,2022-09-29,527.9,Minimum
7813,773,2024-09-13,1014.78,Minimum
7814,4668,2023-02-04,110.55,Minimum
7815,3213,2022-04-18,1588.49,Minimum
7816,2731,2024-01-04,1264.28,Partial
7817,67,2023-03-18,1723.27,Minimum
7818,3193,2022-12-03,1041.56,Full
7819,1596,2024-10-02,452.21,Minimum
7820,549,2024-01-13,912.45,Minimum
7821,2958,2022-03-09,1721.92,Partial
7822,2688,2023-09-11,1863.58,Full
7823,1215,2022-08-08,570.81,Full
7824,3342,2024-01-11,226.09,Minimum
7825,2374,2022-08-29,692.28,Partial
7826,3521,2022-09-16,1719.07,Partial
7827,885,2023-01-12,1698.98,Partial
7828,457,2022-06-28,1941.42,Partial
7829,3352,2024-11-28,391.48,Minimum
7830,2479,2024-11-01,363.58,Full
7831,2252,2024-07-29,1131.86,Minimum
7832,4656,2024-02-21,1501.04,Full
7833,4534,2024-10-23,186.87,Partial
7834,4461,2023-09-11,1147.18,Partial
7835,715,2024-07-04,1966.16,Full
7836,3959,2024-07-30,1751.15,Full
7837,2410,2022-11-18,693.36,Partial
7838,292,2024-03-19,984.27,Partial
7839,343,2024-08-30,459.29,Partial
7840,1639,2023-08-31,1478.34,Partial
7841,353,2024-03-18,935.33,Partial
7842,3940,2024-02-23,703.92,Full
7843,2362,2022-06-08,1137.31,Full
7844,3680,2023-11-24,1411.36,Full
7845,410,2023-08-21,272.25,Partial
7846,2414,2022-10-08,1637.83,Partial
7847,4972,2024-11-25,224.36,Full
7848,317,2023-09-19,1707.72,Minimum
7849,2968,2023-02-16,301.79,Minimum
7850,1822,2024-12-15,36.34,Full
7851,2616,2022-02-11,1091.14,Minimum
7852,1661,2023-06-29,518.96,Full
7853,1622,2024-03-03,1225.21,Full
7854,4290,2023-05-13,167.06,Full
7855,4119,2022-10-25,954.27,Full
7856,1865,2024-02-18,1295.95,Minimum
7857,1017,2022-12-06,972.96,Full
7858,768,2023-07-08,643.29,Minimum
7859,1889,2024-09-20,1176.84,Partial
7860,4053,2024-04-22,1991.75,Minimum
7861,3890,2024-07-27,475.33,Partial
7862,219,2023-02-06,553.52,Full
7863,847,2024-06-26,1301.43,Partial
7864,1234,2022-04-24,1768.58,Full
7865,4345,2022-09-26,658.78,Partial
7866,2912,2023-01-08,1160.27,Partial
7867,3549,2023-01-22,1708.1,Full
7868,88,2023-02-02,1807.89,Full
7869,4498,2023-07-05,1750.98,Full
7870,626,2023-03-11,988.35,Minimum
7871,2712,2024-01-04,569.32,Minimum
7872,512,2022-08-01,785.33,Partial
7873,2129,2023-07-26,902.86,Minimum
7874,3844,2023-11-11,882.38,Full
7875,37,2023-02-14,240.5,Full
7876,4922,2023-05-26,1211.67,Full
7877,3474,2024-07-07,1109.89,Full
7878,2473,2023-01-30,1956.69,Full
7879,1448,2023-06-07,1707.61,Full
7880,1954,2023-11-03,344.46,Full
7881,3691,2022-09-27,1468.25,Partial
7882,2175,2022-02-27,1010.45,Minimum
7883,913,2022-03-14,389.97,Minimum
7884,3204,2022-07-10,224.38,Full
7885,3373,2022-05-22,702.03,Full
7886,4082,2023-01-18,1397.67,Partial
7887,4434,2024-04-27,839.14,Full
7888,2670,2023-03-01,1843.65,Full
7889,2848,2023-03-19,807.6,Partial
7890,2897,2023-02-10,1743.02,Full
7891,2085,2022-02-27,280.86,Full
7892,2034,2022-04-12,869.97,Partial
7893,1917,2023-12-16,1964.48,Full
7894,610,2022-05-07,1162.73,Minimum
7895,1592,2023-01-27,1876.4,Minimum
7896,3366,2023-03-07,89.03,Minimum
7897,2419,2022-04-21,503.37,Full
7898,2135,2022-04-16,677.41,Partial
7899,2226,2023-11-10,1932.77,Partial
7900,4805,2023-07-21,1163.47,Minimum
7901,2428,2022-12-14,304.28,Partial
7902,2967,2023-04-08,71.51,Partial
7903,4957,2023-06-25,663.33,Full
7904,3572,2024-09-04,1547.84,Partial
7905,946,2024-08-16,1567.02,Full
7906,3686,2024-07-22,1118.73,Minimum
7907,1746,2023-08-25,1824.72,Full
7908,3633,2024-07-16,261.98,Minimum
7909,2165,2023-08-24,1519.82,Partial
7910,4412,2024-11-30,1590.53,Minimum
7911,3112,2023-04-10,913.4,Full
7912,1315,2022-02-25,1497.05,Minimum
7913,3386,2022-06-10,492.02,Partial
7914,483,2023-07-15,996.11,Partial
7915,2181,2023-10-30,432.58,Partial
7916,3864,2023-07-04,1019.06,Full
7917,3283,2024-10-15,1370.4,Full
7918,353,2024-02-25,25.14,Minimum
7919,4032,2024-11-08,201.5,Minimum
7920,4422,2024-05-06,977.52,Full
7921,729,2022-10-29,214.65,Partial
7922,4860,2024-04-04,713.88,Partial
7923,3375,2023-04-26,1754.14,Full
7924,3858,2024-02-13,1286.25,Partial
7925,2346,2024-04-21,525.3,Minimum
7926,777,2023-04-07,82.63,Minimum
7927,4383,2023-11-25,631.32,Minimum
7928,3372,2022-10-19,1932.59,Full
7929,3378,2022-03-02,709.87,Partial
7930,4698,2023-10-31,401.8,Partial
7931,3508,2023-03-22,887.73,Minimum
7932,1946,2022-02-12,1484.21,Minimum
7933,4329,2023-03-25,1718.88,Minimum
7934,305,2023-07-27,177.12,Full
7935,600,2022-08-28,679.45,Minimum
7936,1131,2022-08-16,1722.94,Minimum
7937,2482,2022-09-23,739.97,Full
7938,3408,2023-04-12,784.37,Minimum
7939,4002,2023-10-31,1710.7,Full
7940,1207,2022-01-07,930.28,Minimum
7941,2254,2024-09-27,292.97,Minimum
7942,2051,2024-03-11,603.12,Minimum
7943,1390,2023-09-22,1325.72,Full
7944,3971,2024-06-14,690.59,Full
7945,1734,2023-05-10,1126.02,Full
7946,799,2022-12-19,632.0,Full
7947,4179,2023-01-01,1773.52,Full
7948,3044,2022-11-18,1572.85,Partial
7949,3182,2023-01-13,416.67,Partial
7950,934,2022-02-06,1298.98,Full
7951,237,2024-01-13,193.86,Partial
7952,1568,2022-05-22,739.35,Partial
7953,1930,2024-07-03,1133.71,Partial
7954,1890,2023-12-20,1908.3,Partial
7955,106,2022-01-31,1530.8,Full
7956,1781,2022-12-14,727.58,Full
7957,2303,2022-01-30,1866.08,Minimum
7958,916,2023-04-28,436.69,Minimum
7959,1361,2024-06-25,1669.09,Partial
7960,4294,2024-12-21,1032.66,Minimum
7961,208,2022-12-25,1886.43,Full
7962,1050,2024-06-12,933.46,Minimum
7963,38,2023-05-09,47.28,Minimum
7964,3583,2022-06-25,675.96,Partial
7965,3102,2024-05-05,553.0,Partial
7966,2990,2024-08-28,1964.61,Partial
7967,1013,2022-02-22,690.87,Full
7968,1467,2024-10-27,883.52,Minimum
7969,3693,2023-08-11,1903.83,Full
7970,4014,2023-12-19,1749.23,Minimum
7971,1237,2024-01-06,318.85,Minimum
7972,3284,2022-09-07,1680.31,Full
7973,3022,2024-12-06,1312.0,Partial
7974,2561,2023-02-17,187.32,Full
7975,100,2022-02-19,53.4,Partial
7976,1496,2023-04-03,1848.69,Partial
7977,3450,2023-12-23,863.21,Partial
7978,2770,2023-11-28,1589.94,Minimum
7979,3047,2023-08-23,148.91,Partial
7980,295,2024-05-04,1688.58,Minimum
7981,3514,2022-08-28,1143.99,Minimum
7982,1128,2022-11-07,415.69,Minimum
7983,3651,2023-04-09,525.29,Partial
7984,1909,2023-02-07,1965.71,Partial
7985,1083,2023-08-04,1009.98,Minimum
7986,4,2024-05-29,364.11,Partial
7987,1707,2024-11-10,1335.86,Partial
7988,2040,2022-08-05,175.92,Minimum
7989,4624,2023-02-25,1516.18,Minimum
7990,117,2023-02-25,1756.91,Minimum
7991,4653,2024-04-30,394.27,Minimum
7992,979,2022-12-20,939.9,Partial
7993,2268,2022-06-10,1787.02,Full
7994,3347,2024-02-12,1613.11,Partial
7995,3449,2023-05-09,86.19,Minimum
7996,619,2022-06-21,299.67,Partial
7997,294,2022-10-24,1968.03,Partial
7998,4247,2024-10-07,530.63,Full
7999,353,2023-08-03,1062.57,Full
8000,1997,2022-08-15,92.79,Full
8001,2099,2024-09-12,311.06,Minimum
8002,520,2022-05-07,863.18,Full
8003,4014,2024-12-05,450.6,Partial
8004,2970,2023-02-17,1201.83,Minimum
8005,1257,2022-12-08,1893.94,Minimum
8006,1443,2024-12-19,1438.95,Minimum
8007,4339,2022-12-04,1203.61,Full
8008,4573,2022-08-17,78.27,Minimum
8009,271,2024-12-10,1677.21,Minimum
8010,4916,2024-06-22,1190.75,Partial
8011,506,2024-05-21,467.36,Full
8012,2913,2024-02-26,1435.89,Full
8013,1928,2022-03-04,1443.19,Minimum
8014,155,2022-01-16,1282.59,Partial
8015,3691,2024-06-27,1278.95,Partial
8016,2684,2023-06-22,998.42,Minimum
8017,1262,2024-04-20,937.96,Full
8018,4638,2022-06-04,75.38,Minimum
8019,920,2024-07-03,1649.49,Minimum
8020,224,2024-02-19,1878.54,Full
8021,3313,2022-10-30,1885.81,Minimum
8022,2468,2023-04-23,1226.22,Full
8023,4197,2023-06-04,1290.17,Minimum
8024,933,2023-01-31,1145.02,Partial
8025,558,2024-08-20,782.07,Minimum
8026,3368,2024-02-18,1702.22,Partial
8027,4033,2024-08-04,20.46,Full
8028,4035,2024-12-30,560.35,Minimum
8029,2139,2024-03-19,1851.85,Full
8030,3424,2024-01-25,344.54,Full
8031,3636,2022-11-08,1766.69,Minimum
8032,3959,2023-02-02,1570.44,Full
8033,248,2024-01-07,1297.1,Full
8034,4576,2024-07-09,1269.69,Partial
8035,4049,2024-01-08,862.2,Partial
8036,2272,2023-09-06,74.49,Minimum
8037,2176,2024-08-09,1262.39,Full
8038,2962,2024-06-07,489.91,Minimum
8039,1572,2022-01-17,431.0,Partial
8040,220,2023-03-31,579.61,Partial
8041,3825,2024-04-27,701.1,Minimum
8042,3943,2024-04-07,392.21,Minimum
8043,2088,2022-03-13,1961.0,Full
8044,1276,2023-02-21,1279.84,Partial
8045,316,2024-01-29,814.1,Full
8046,61,2022-09-17,113.2,Partial
8047,3044,2022-10-23,1689.3,Partial
8048,3847,2022-05-16,739.25,Minimum
8049,1692,2024-11-01,1264.07,Full
8050,2167,2023-10-06,1538.96,Minimum
8051,1946,2022-02-08,1271.87,Partial
8052,2988,2024-11-21,1424.53,Minimum
8053,1358,2024-05-15,920.94,Minimum
8054,1049,2022-11-27,122.62,Full
8055,382,2023-06-15,1749.83,Minimum
8056,1239,2022-09-15,276.01,Full
8057,4958,2023-06-24,1892.84,Minimum
8058,3421,2024-05-27,1493.67,Minimum
8059,4780,2022-07-20,1337.23,Minimum
8060,3701,2022-08-24,1084.86,Full
8061,2164,2022-05-09,1739.76,Partial
8062,3731,2023-06-18,1628.83,Partial
8063,3981,2022-01-15,637.47,Full
8064,3673,2024-05-01,835.41,Partial
8065,551,2022-04-13,542.81,Full
8066,458,2023-01-17,504.95,Partial
8067,1095,2022-09-05,1349.43,Partial
8068,1277,2023-05-26,1845.74,Minimum
8069,4645,2022-03-08,1714.76,Full
8070,4626,2024-07-28,467.46,Partial
8071,586,2022-04-11,1871.35,Minimum
8072,4900,2022-05-24,907.92,Full
8073,2169,2024-04-25,673.56,Partial
8074,989,2024-05-24,424.51,Minimum
8075,265,2022-07-06,1333.94,Minimum
8076,228,2022-05-15,904.29,Minimum
8077,1697,2024-03-27,1026.91,Minimum
8078,800,2024-10-10,521.1,Partial
8079,1617,2022-11-14,1349.47,Partial
8080,693,2024-07-20,252.22,Minimum
8081,2434,2024-03-20,1788.59,Full
8082,2870,2023-05-24,1212.11,Partial
8083,1761,2024-02-21,924.57,Partial
8084,1093,2024-02-11,355.07,Partial
8085,1591,2023-08-07,1123.85,Partial
8086,2229,2024-08-23,584.36,Minimum
8087,1931,2023-12-21,1674.41,Partial
8088,2363,2023-11-03,1040.42,Full
8089,2159,2024-06-06,24.99,Partial
8090,4276,2022-07-11,839.44,Minimum
8091,3553,2023-11-17,1772.18,Minimum
8092,1966,2024-07-10,659.19,Partial
8093,2289,2024-12-14,428.51,Minimum
8094,2400,2022-05-29,148.7,Minimum
8095,1030,2023-09-14,701.74,Full
8096,4329,2022-03-27,1833.36,Full
8097,2979,2024-11-06,611.36,Partial
8098,4256,2024-08-31,416.61,Minimum
8099,125,2024-06-25,841.0,Full
8100,500,2024-02-26,972.92,Minimum
8101,4088,2022-03-07,1866.33,Full
8102,2223,2023-12-22,865.83,Full
8103,2692,2024-03-09,1863.36,Partial
8104,3048,2023-04-04,68.66,Full
8105,1314,2023-06-10,238.26,Full
8106,2010,2023-05-06,419.72,Minimum
8107,2542,2023-12-16,832.76,Full
8108,3181,2023-05-22,483.25,Full
8109,3235,2023-03-28,1756.59,Minimum
8110,3633,2023-12-21,28.46,Partial
8111,1520,2022-05-30,1987.68,Minimum
8112,1231,2022-03-10,787.57,Partial
8113,1900,2023-01-12,679.73,Full
8114,915,2022-06-14,1419.1,Partial
8115,395,2024-03-20,1234.42,Partial
8116,1267,2022-01-09,705.88,Minimum
8117,3330,2022-11-17,152.07,Minimum
8118,3353,2022-09-03,1611.8,Partial
8119,4767,2023-11-22,1296.04,Partial
8120,2288,2024-05-29,1997.14,Partial
8121,3749,2024-01-07,1067.4,Partial
8122,4745,2023-06-05,42.96,Full
8123,700,2023-07-24,1080.08,Partial
8124,2433,2023-01-24,1347.4,Partial
8125,252,2024-05-12,480.59,Partial
8126,3261,2024-10-17,1258.01,Full
8127,2069,2023-08-03,684.68,Minimum
8128,1078,2022-02-13,1353.44,Minimum
8129,1119,2024-03-16,1953.32,Full
8130,2454,2023-04-07,1617.38,Partial
8131,3129,2024-07-18,1760.45,Partial
8132,232,2022-07-20,1856.35,Full
8133,3036,2024-04-22,1064.33,Minimum
8134,2307,2023-05-29,748.4,Partial
8135,1936,2023-04-10,1901.96,Full
8136,4888,2023-08-04,1247.08,Full
8137,3125,2023-11-06,550.53,Full
8138,3508,2022-12-01,445.85,Partial
8139,4221,2023-07-12,1390.12,Full
8140,2172,2023-07-16,804.71,Minimum
8141,2558,2023-02-06,594.0,Partial
8142,316,2024-07-29,475.62,Full
8143,2790,2024-07-09,311.73,Partial
8144,1671,2022-02-01,965.21,Partial
8145,3951,2023-11-30,700.38,Full
8146,4079,2024-06-02,946.44,Minimum
8147,3788,2024-08-05,514.43,Minimum
8148,33,2023-12-16,1912.28,Minimum
8149,1241,2023-10-05,303.53,Full
8150,3256,2024-08-12,1892.4,Full
8151,1753,2023-02-16,877.55,Partial
8152,4466,2024-12-15,987.06,Minimum
8153,1946,2023-07-19,371.26,Partial
8154,3093,2023-10-28,896.35,Partial
8155,2240,2022-06-29,237.05,Minimum
8156,670,2022-12-15,1931.87,Partial
8157,4707,2024-06-16,754.86,Minimum
8158,2348,2024-12-28,444.26,Partial
8159,3026,2022-07-23,1498.2,Full
8160,4600,2024-11-13,673.56,Full
8161,4243,2023-10-08,1221.24,Minimum
8162,3640,2023-04-15,279.17,Full
8163,1913,2024-07-31,916.78,Partial
8164,4029,2023-10-03,574.47,Partial
8165,1033,2024-12-28,1571.45,Full
8166,1155,2022-10-12,289.54,Full
8167,3059,2024-06-16,1277.21,Partial
8168,179,2022-06-11,34.37,Partial
8169,1106,2022-12-15,79.16,Partial
8170,1595,2024-07-03,1183.63,Partial
8171,2943,2024-02-12,1734.93,Minimum
8172,1969,2024-07-06,934.05,Minimum
8173,4632,2023-11-11,851.6,Minimum
8174,840,2022-01-12,198.03,Minimum
8175,4694,2024-10-21,1619.82,Minimum
8176,840,2024-12-19,972.87,Partial
8177,4197,2024-07-26,492.8,Minimum
8178,723,2024-08-13,1596.94,Partial
8179,506,2024-01-15,906.86,Partial
8180,814,2024-05-19,304.89,Minimum
8181,2669,2023-12-16,203.0,Minimum
8182,3949,2023-02-04,1932.11,Full
8183,2751,2022-04-01,1291.11,Full
8184,1098,2022-05-08,502.82,Partial
8185,1207,2024-11-28,1021.37,Partial
8186,2452,2023-11-25,1554.67,Minimum
8187,1669,2022-06-22,1785.81,Full
8188,3024,2023-09-20,1193.83,Partial
8189,1785,2022-10-29,1818.71,Partial
8190,1463,2023-06-26,894.24,Full
8191,4155,2024-03-16,1719.63,Partial
8192,3231,2022-06-05,84.92,Full
8193,3793,2022-01-29,1359.32,Full
8194,2941,2024-12-13,799.58,Minimum
8195,784,2023-09-22,1467.63,Partial
8196,4235,2022-10-25,1422.34,Minimum
8197,1035,2022-12-19,1113.85,Minimum
8198,1718,2023-09-22,1716.07,Minimum
8199,1537,2024-08-15,1649.94,Full
8200,2396,2023-09-01,1955.71,Partial
8201,4654,2023-03-04,537.29,Full
8202,91,2023-07-01,1076.67,Partial
8203,212,2022-12-26,1422.32,Full
8204,237,2024-01-14,1862.99,Minimum
8205,3149,2023-06-21,1737.5,Partial
8206,2453,2024-08-17,1001.98,Full
8207,2559,2024-12-18,1027.24,Minimum
8208,3120,2023-11-28,355.87,Minimum
8209,4137,2023-02-13,1738.62,Partial
8210,4940,2023-11-12,599.38,Minimum
8211,4720,2023-05-27,1425.67,Minimum
8212,2354,2023-08-17,1251.55,Partial
8213,36,2023-04-28,583.96,Minimum
8214,1652,2024-01-27,1843.9,Full
8215,1638,2023-04-05,979.94,Full
8216,1255,2024-04-29,1793.58,Minimum
8217,4312,2023-06-21,505.05,Full
8218,2474,2024-07-25,378.33,Full
8219,200,2024-07-26,1200.24,Partial
8220,4722,2022-12-01,976.49,Minimum
8221,1996,2023-06-13,798.95,Minimum
8222,1504,2023-02-28,1358.77,Partial
8223,4481,2022-06-16,1951.67,Minimum
8224,1251,2023-08-29,664.3,Minimum
8225,1698,2022-04-19,1257.47,Partial
8226,1416,2022-04-14,1582.4,Partial
8227,2223,2024-11-15,595.1,Partial
8228,2050,2024-02-26,612.89,Partial
8229,2969,2023-12-08,1848.96,Partial
8230,2495,2023-05-09,267.96,Full
8231,4866,2023-03-08,650.56,Partial
8232,1883,2023-06-13,1104.88,Full
8233,1736,2022-04-04,1013.83,Full
8234,3829,2023-02-22,1325.14,Partial
8235,4719,2023-05-27,230.51,Full
8236,1544,2023-06-04,1887.79,Partial
8237,3900,2023-11-18,810.25,Minimum
8238,1505,2022-02-03,1297.2,Partial
8239,2524,2022-06-14,1474.68,Partial
8240,3017,2023-08-30,1366.91,Minimum
8241,593,2024-02-06,1459.8,Partial
8242,3174,2023-06-10,1105.3,Minimum
8243,486,2023-09-11,1893.86,Full
8244,4857,2024-08-19,931.26,Full
8245,1539,2022-12-17,1702.54,Minimum
8246,4719,2022-08-23,488.79,Partial
8247,503,2024-08-09,1600.9,Partial
8248,110,2023-08-28,1267.13,Partial
8249,2406,2024-11-16,1778.67,Minimum
8250,2669,2022-12-24,1269.58,Minimum
8251,275,2023-02-24,508.38,Minimum
8252,3179,2022-06-20,136.89,Minimum
8253,1736,2022-06-10,1395.18,Minimum
8254,1717,2024-11-06,509.71,Full
8255,850,2022-09-21,1828.62,Minimum
8256,3690,2023-03-11,1936.78,Full
8257,4999,2023-11-27,1921.02,Full
8258,3317,2024-11-05,431.44,Full
8259,2101,2022-05-02,1097.31,Full
8260,916,2022-09-26,1910.54,Minimum
8261,905,2023-06-28,24.48,Full
8262,3008,2024-05-09,296.61,Full
8263,125,2024-04-21,1103.59,Full
8264,4838,2024-11-07,866.79,Minimum
8265,707,2023-02-06,373.6,Partial
8266,3511,2024-07-26,853.1,Partial
8267,3896,2022-09-01,251.24,Full
8268,2177,2022-10-22,617.76,Partial
8269,3648,2022-07-11,174.32,Full
8270,1927,2024-06-27,861.94,Full
8271,812,2024-12-06,1929.46,Minimum
8272,1197,2024-04-22,1400.46,Partial
8273,1638,2022-04-28,686.27,Partial
8274,1327,2022-10-08,1730.69,Full
8275,1521,2023-02-17,124.0,Partial
8276,1799,2022-09-26,348.18,Minimum
8277,865,2024-04-28,323.02,Minimum
8278,804,2022-08-26,1124.32,Partial
8279,4005,2023-06-11,247.06,Minimum
8280,3956,2022-04-26,149.01,Partial
8281,2154,2022-05-29,1905.26,Full
8282,2380,2023-03-07,1918.48,Partial
8283,3415,2023-12-10,629.67,Minimum
8284,1890,2022-03-09,1926.05,Partial
8285,3922,2024-04-15,972.43,Minimum
8286,3681,2023-10-09,1257.96,Full
8287,805,2022-06-22,144.86,Partial
8288,553,2023-05-23,1259.99,Full
8289,1240,2024-01-08,1465.69,Full
8290,2936,2023-04-25,1273.1,Partial
8291,2310,2023-07-24,1506.84,Partial
8292,2177,2022-10-02,1253.97,Partial
8293,3051,2024-01-16,1644.35,Full
8294,1301,2022-05-09,1489.73,Minimum
8295,3917,2023-09-23,1756.17,Partial
8296,2295,2024-12-26,1589.94,Full
8297,3746,2022-06-15,1435.42,Partial
8298,1935,2024-10-22,1461.85,Full
8299,2054,2023-03-20,1376.38,Minimum
8300,3063,2022-06-15,645.61,Full
8301,86,2022-12-04,511.78,Partial
8302,439,2022-08-08,1600.9,Minimum
8303,4291,2024-04-02,1852.73,Partial
8304,954,2023-09-25,1762.74,Partial
8305,4898,2023-03-03,1595.8,Minimum
8306,3187,2024-07-25,818.73,Partial
8307,3110,2022-08-05,835.16,Minimum
8308,2094,2022-12-10,1578.52,Minimum
8309,316,2023-04-09,1011.96,Full
8310,2327,2023-03-07,1758.76,Minimum
8311,4022,2022-05-19,114.07,Partial
8312,1283,2022-12-26,1889.03,Full
8313,3887,2024-09-16,1583.22,Full
8314,774,2023-05-09,1344.1,Partial
8315,220,2023-11-07,544.6,Minimum
8316,4230,2024-05-14,1963.95,Full
8317,2649,2024-10-07,1593.77,Minimum
8318,841,2022-08-01,1216.32,Partial
8319,3471,2022-06-02,1246.08,Partial
8320,2657,2024-07-09,1543.62,Minimum
8321,1302,2024-08-28,1505.93,Minimum
8322,3601,2024-07-29,898.79,Full
8323,2001,2023-11-01,302.49,Minimum
8324,3206,2022-09-09,228.94,Full
8325,2693,2022-05-19,962.82,Partial
8326,1595,2023-06-13,603.47,Minimum
8327,1433,2024-05-08,201.3,Minimum
8328,1256,2022-02-23,1061.47,Partial
8329,4685,2023-10-22,1828.31,Minimum
8330,264,2022-10-01,1331.37,Full
8331,53,2022-07-25,307.78,Full
8332,2379,2024-07-31,1567.69,Minimum
8333,4633,2024-07-25,425.75,Partial
8334,4497,2022-01-10,1039.59,Partial
8335,674,2022-03-17,1895.09,Partial
8336,3252,2024-12-05,1507.81,Minimum
8337,847,2023-01-14,1644.81,Partial
8338,4928,2023-11-16,1005.83,Full
8339,2390,2022-02-18,1999.08,Minimum
8340,1400,2023-12-02,475.41,Minimum
8341,4013,2024-09-28,1399.66,Partial
8342,3153,2022-11-25,1786.28,Full
8343,4973,2023-04-09,1223.27,Full
8344,2800,2023-03-20,1881.2,Minimum
8345,2827,2024-07-30,1895.32,Partial
8346,4159,2022-01-11,1752.18,Partial
8347,891,2022-11-28,1402.94,Minimum
8348,2076,2023-01-09,1789.83,Minimum
8349,847,2023-07-22,444.71,Full
8350,1398,2022-12-20,1293.28,Partial
8351,1790,2024-06-14,555.41,Partial
8352,2043,2022-09-21,223.24,Partial
8353,1100,2023-05-31,1468.43,Minimum
8354,898,2023-09-08,506.57,Minimum
8355,4621,2024-03-24,288.07,Full
8356,2086,2022-08-01,1120.06,Minimum
8357,565,2022-06-02,252.52,Partial
8358,444,2023-08-28,1127.66,Full
8359,4281,2022-05-03,1432.19,Minimum
8360,3842,2024-07-20,158.97,Partial
8361,1964,2023-04-23,1360.18,Partial
8362,3339,2024-08-01,1262.0,Full
8363,3076,2022-10-23,374.58,Full
8364,4610,2023-12-22,1401.44,Minimum
8365,2650,2024-03-08,1394.5,Full
8366,218,2022-04-14,917.61,Minimum
8367,2325,2023-05-15,883.92,Full
8368,1182,2023-12-26,853.61,Partial
8369,2973,2023-05-20,320.24,Minimum
8370,2952,2024-06-15,1962.81,Minimum
8371,3091,2022-05-21,659.2,Partial
8372,3492,2024-07-18,1711.25,Partial
8373,810,2024-09-30,701.0,Partial
8374,2759,2023-10-25,1478.32,Minimum
8375,448,2023-10-26,1839.31,Partial
8376,3115,2023-08-27,882.73,Partial
8377,2664,2022-04-01,410.7,Full
8378,1068,2023-05-03,633.88,Partial
8379,1786,2022-12-23,813.9,Minimum
8380,2652,2022-04-11,576.11,Minimum
8381,65,2024-10-08,1168.87,Minimum
8382,2807,2022-12-05,1710.74,Minimum
8383,3427,2022-06-06,1191.7,Full
8384,474,2023-05-27,1601.99,Partial
8385,4327,2022-12-04,277.33,Minimum
8386,3739,2023-06-14,1223.84,Full
8387,4707,2023-01-12,263.81,Minimum
8388,2990,2023-09-30,1848.84,Full
8389,121,2023-03-07,1923.52,Partial
8390,560,2022-09-15,466.35,Full
8391,4232,2023-06-28,1316.8,Partial
8392,2763,2022-10-26,405.47,Full
8393,295,2024-02-28,1299.89,Full
8394,1980,2022-06-16,613.42,Full
8395,3150,2024-08-27,1692.13,Partial
8396,2845,2022-03-15,1165.97,Full
8397,1224,2023-01-17,282.69,Partial
8398,468,2024-12-06,820.04,Minimum
8399,4607,2022-08-17,1033.55,Full
8400,1548,2024-02-03,1742.3,Partial
8401,4731,2022-07-05,1570.15,Full
8402,1997,2024-02-04,960.69,Partial
8403,1375,2023-01-19,110.87,Minimum
8404,1310,2022-05-05,253.48,Minimum
8405,3436,2022-07-17,995.83,Partial
8406,489,2023-09-18,1032.89,Partial
8407,1228,2024-12-16,401.5,Partial
8408,3888,2024-09-28,340.97,Full
8409,4068,2023-10-29,381.19,Minimum
8410,187,2022-05-21,54.21,Partial
8411,2226,2022-12-08,1221.89,Minimum
8412,4121,2023-11-24,455.49,Minimum
8413,2517,2024-03-06,631.85,Full
8414,1193,2022-04-20,289.09,Full
8415,4086,2024-07-11,742.11,Partial
8416,294,2024-01-16,234.37,Minimum
